,isocode,period,fatalities_UCDP,population
20516,MWI,202101,0.0,19831734.0
20517,MWI,202102,0.0,19874653.0
20518,MWI,202103,0.0,19917664.0
20519,MWI,202104,0.0,19960769.0
20520,MWI,202105,0.0,20003967.0
20521,MWI,202106,0.0,20047258.0
20522,MWI,202107,0.0,20090204.0
20523,MWI,202108,0.0,20133242.0
20524,MWI,202109,0.0,20176373.0
20525,MWI,202110,0.0,20219596.0
20526,MWI,202111,0.0,20262911.0
20527,MWI,202112,0.0,20306319.0
20528,MWI,202201,0.0,20349820.0
20529,MWI,202202,0.0,20393415.0
20530,MWI,202203,0.0,20437102.0
20531,MWI,202204,0.0,20480884.0
20532,MWI,202205,0.0,20524759.0
20533,MWI,202206,0.0,20568728.0
20534,MWI,202207,0.0,20612850.0
20535,MWI,202208,0.0,20657066.0
20536,MWI,202209,0.0,20701378.0
20537,MWI,202210,0.0,20745784.0
20538,MWI,202211,0.0,20790286.0
20539,MWI,202212,0.0,20834883.0
20540,MWI,202301,0.0,20879576.0
20541,MWI,202302,0.0,20924364.0
20542,MWI,202303,0.0,20969249.0
20543,MWI,202304,0.0,21014230.0
20544,MWI,202305,0.0,21059308.0
20545,MWI,202306,0.0,21104482.0
20546,MWI,202307,0.0,21150328.0
20547,MWI,202308,0.0,21196260.0
20548,MWI,202309,0.0,21242278.0
20549,MWI,202310,0.0,21288382.0
20550,MWI,202311,0.0,21334572.0
20551,MWI,202312,0.0,21380847.0
20552,MWI,202401,0.0,21427208.0
20553,MWI,202402,0.0,21473655.0
20554,MWI,202403,0.0,21520186.0
20555,MWI,202404,0.0,21566803.0
20556,MWI,202405,0.0,21613505.0
20557,MWI,202406,0.0,21660292.0
20558,MWI,202407,0.0,21707164.0
20559,MWI,202408,0.0,21754125.0
20560,MWI,202409,0.0,21801174.0
20561,MWI,202410,0.0,21848313.0
20562,MWI,202411,0.0,21895540.0
20563,MWI,202412,0.0,21942856.0
20566,MYS,201001,0.0,28433319.0
20567,MYS,201002,0.0,28477672.0
20568,MYS,201003,0.0,28522094.0
20569,MYS,201004,0.0,28566585.0
20570,MYS,201005,0.0,28611146.0
20571,MYS,201006,0.0,28655776.0
20572,MYS,201007,0.0,28697627.0
20573,MYS,201008,0.0,28739539.0
20574,MYS,201009,0.0,28781512.0
20575,MYS,201010,0.0,28823546.0
20576,MYS,201011,0.0,28865642.0
20577,MYS,201012,0.0,28907799.0
20578,MYS,201101,0.0,28950018.0
20579,MYS,201102,0.0,28992299.0
20580,MYS,201103,0.0,29034641.0
20581,MYS,201104,0.0,29077045.0
20582,MYS,201105,0.0,29119511.0
20583,MYS,201106,0.0,29162039.0
20584,MYS,201107,0.0,29203447.0
20585,MYS,201108,0.0,29244913.0
20586,MYS,201109,0.0,29286439.0
20587,MYS,201110,0.0,29328023.0
20588,MYS,201111,0.0,29369667.0
20589,MYS,201112,0.0,29411369.0
20590,MYS,201201,0.0,29453131.0
20591,MYS,201202,0.0,29494952.0
20592,MYS,201203,0.0,29536832.0
20593,MYS,201204,0.0,29578772.0
20594,MYS,201205,0.0,29620772.0
20595,MYS,201206,0.0,29662831.0
20596,MYS,201207,0.0,29705117.0
20597,MYS,201208,0.0,29747464.0
20598,MYS,201209,0.0,29789871.0
20599,MYS,201210,0.0,29832339.0
20600,MYS,201211,0.0,29874867.0
20601,MYS,201212,0.0,29917455.0
20602,MYS,201301,0.0,29960105.0
20603,MYS,201302,0.0,30002815.0
20604,MYS,201303,70.0,30045586.0
20605,MYS,201304,0.0,30088418.0
20606,MYS,201305,0.0,30131311.0
20607,MYS,201306,0.0,30174265.0
20608,MYS,201307,0.0,30217413.0
20609,MYS,201308,0.0,30260623.0
20610,MYS,201309,0.0,30303895.0
20611,MYS,201310,0.0,30347229.0
20612,MYS,201311,0.0,30390625.0
20613,MYS,201312,0.0,30434082.0
20614,MYS,201401,0.0,30477602.0
20615,MYS,201402,0.0,30521184.0
20616,MYS,201403,0.0,30564829.0
20617,MYS,201404,0.0,30608536.0
20618,MYS,201405,0.0,30652305.0
20619,MYS,201406,0.0,30696137.0
20620,MYS,201407,0.0,30740504.0
20621,MYS,201408,0.0,30784936.0
20622,MYS,201409,0.0,30829432.0
20623,MYS,201410,0.0,30873992.0
20624,MYS,201411,0.0,30918616.0
20625,MYS,201412,0.0,30963305.0
20626,MYS,201501,0.0,31008058.0
20627,MYS,201502,0.0,31052877.0
20628,MYS,201503,0.0,31097759.0
20629,MYS,201504,0.0,31142707.0
20630,MYS,201505,0.0,31187720.0
20631,MYS,201506,0.0,31232798.0
20632,MYS,201507,0.0,31278830.0
20633,MYS,201508,0.0,31324930.0
20634,MYS,201509,0.0,31371098.0
20635,MYS,201510,0.0,31417335.0
20636,MYS,201511,0.0,31463639.0
20637,MYS,201512,0.0,31510011.0
20638,MYS,201601,0.0,31556452.0
20639,MYS,201602,0.0,31602961.0
20640,MYS,201603,0.0,31649539.0
20641,MYS,201604,0.0,31696186.0
20642,MYS,201605,0.0,31742901.0
20643,MYS,201606,0.0,31789685.0
20644,MYS,201607,0.0,31836468.0
20645,MYS,201608,0.0,31883319.0
20646,MYS,201609,0.0,31930240.0
20647,MYS,201610,0.0,31977229.0
20648,MYS,201611,0.0,32024288.0
20649,MYS,201612,0.0,32071416.0
20650,MYS,201701,0.0,32118613.0
20651,MYS,201702,0.0,32165880.0
20652,MYS,201703,0.0,32213217.0
20653,MYS,201704,0.0,32260623.0
20654,MYS,201705,0.0,32308098.0
20655,MYS,201706,0.0,32355644.0
20656,MYS,201707,0.0,32401561.0
20657,MYS,201708,0.0,32447543.0
20658,MYS,201709,0.0,32493590.0
20659,MYS,201710,0.0,32539703.0
20660,MYS,201711,0.0,32585881.0
20661,MYS,201712,1.0,32632124.0
20662,MYS,201801,0.0,32678433.0
20663,MYS,201802,0.0,32724808.0
20664,MYS,201803,0.0,32771249.0
20665,MYS,201804,0.0,32817756.0
20666,MYS,201805,0.0,32864328.0
20667,MYS,201806,0.0,32910967.0
20668,MYS,201807,0.0,32954781.0
20669,MYS,201808,0.0,32998652.0
20670,MYS,201809,0.0,33042583.0
20671,MYS,201810,0.0,33086571.0
20672,MYS,201811,0.0,33130619.0
20673,MYS,201812,0.0,33174725.0
20674,MYS,201901,0.0,33218889.0
20675,MYS,201902,0.0,33263113.0
20676,MYS,201903,0.0,33307395.0
20677,MYS,201904,0.0,33351736.0
20678,MYS,201905,0.0,33396137.0
20679,MYS,201906,0.0,33440596.0
20680,MYS,201907,0.0,33477781.0
20681,MYS,201908,0.0,33515008.0
20682,MYS,201909,0.0,33552276.0
20683,MYS,201910,0.0,33589585.0
20684,MYS,201911,0.0,33626936.0
20685,MYS,201912,0.0,33664329.0
20686,MYS,202001,0.0,33701763.0
20687,MYS,202002,0.0,33739238.0
20688,MYS,202003,0.0,33776756.0
20689,MYS,202004,0.0,33814315.0
20690,MYS,202005,0.0,33851915.0
20691,MYS,202006,0.0,33889558.0
20692,MYS,202007,0.0,33922122.0
20693,MYS,202008,0.0,33954717.0
20694,MYS,202009,0.0,33987344.0
20695,MYS,202010,0.0,34020002.0
20696,MYS,202011,0.0,34052692.0
20697,MYS,202012,0.0,34085413.0
20698,MYS,202101,0.0,34118165.0
20699,MYS,202102,0.0,34150949.0
20700,MYS,202103,0.0,34183764.0
20701,MYS,202104,0.0,34216611.0
20702,MYS,202105,0.0,34249489.0
20703,MYS,202106,0.0,34282399.0
20704,MYS,202107,0.0,34316635.0
20705,MYS,202108,0.0,34350905.0
20706,MYS,202109,0.0,34385209.0
20707,MYS,202110,0.0,34419548.0
20708,MYS,202111,0.0,34453920.0
20709,MYS,202112,0.0,34488328.0
20710,MYS,202201,0.0,34522769.0
20711,MYS,202202,0.0,34557245.0
20712,MYS,202203,0.0,34591755.0
20713,MYS,202204,0.0,34626300.0
20714,MYS,202205,0.0,34660879.0
20715,MYS,202206,0.0,34695493.0
20716,MYS,202207,0.0,34731191.0
20717,MYS,202208,0.0,34766925.0
20718,MYS,202209,0.0,34802696.0
20719,MYS,202210,0.0,34838504.0
20720,MYS,202211,0.0,34874349.0
20721,MYS,202212,0.0,34910231.0
20722,MYS,202301,0.0,34946150.0
20723,MYS,202302,0.0,34982105.0
20724,MYS,202303,0.0,35018098.0
20725,MYS,202304,0.0,35054127.0
20726,MYS,202305,0.0,35090194.0
20727,MYS,202306,0.0,35126298.0
20728,MYS,202307,0.0,35164457.0
20729,MYS,202308,0.0,35202517.0
20730,MYS,202309,0.0,35240476.0
20731,MYS,202310,0.0,35278328.0
20732,MYS,202311,0.0,35316073.0
20733,MYS,202312,0.0,35353707.0
20734,MYS,202401,1.0,35391227.0
20735,MYS,202402,0.0,35428630.0
20736,MYS,202403,0.0,35465913.0
20737,MYS,202404,0.0,35503073.0
20738,MYS,202405,0.0,35540107.0
20739,MYS,202406,0.0,35577012.0
20740,MYS,202407,0.0,35613784.0
20741,MYS,202408,0.0,35650550.0
20742,MYS,202409,0.0,35687308.0
20743,MYS,202410,0.0,35724056.0
20744,MYS,202411,0.0,35760794.0
20745,MYS,202412,0.0,35797521.0
20748,NAM,201001,0.0,2096243.0
20749,NAM,201002,0.0,2098950.0
20750,NAM,201003,0.0,2101660.0
20751,NAM,201004,0.0,2104373.0
20752,NAM,201005,0.0,2107090.0
20753,NAM,201006,0.0,2109811.0
20754,NAM,201007,0.0,2112830.0
20755,NAM,201008,0.0,2115853.0
20756,NAM,201009,0.0,2118881.0
20757,NAM,201010,0.0,2121913.0
20758,NAM,201011,0.0,2124949.0
20759,NAM,201012,0.0,2127990.0
20760,NAM,201101,0.0,2131035.0
20761,NAM,201102,0.0,2134084.0
20762,NAM,201103,0.0,2137138.0
20763,NAM,201104,0.0,2140196.0
20764,NAM,201105,0.0,2143258.0
20765,NAM,201106,0.0,2146325.0
20766,NAM,201107,0.0,2150311.0
20767,NAM,201108,0.0,2154305.0
20768,NAM,201109,0.0,2158307.0
20769,NAM,201110,0.0,2162315.0
20770,NAM,201111,0.0,2166331.0
20771,NAM,201112,0.0,2170355.0
20772,NAM,201201,0.0,2174386.0
20773,NAM,201202,0.0,2178425.0
20774,NAM,201203,0.0,2182471.0
20775,NAM,201204,0.0,2186524.0
20776,NAM,201205,0.0,2190585.0
20777,NAM,201206,0.0,2194654.0
20778,NAM,201207,0.0,2199418.0
20779,NAM,201208,0.0,2204192.0
20780,NAM,201209,0.0,2208977.0
20781,NAM,201210,0.0,2213772.0
20782,NAM,201211,0.0,2218577.0
20783,NAM,201212,0.0,2223393.0
20784,NAM,201301,0.0,2228219.0
20785,NAM,201302,0.0,2233056.0
20786,NAM,201303,0.0,2237903.0
20787,NAM,201304,0.0,2242761.0
20788,NAM,201305,0.0,2247629.0
20789,NAM,201306,0.0,2252508.0
20790,NAM,201307,0.0,2257418.0
20791,NAM,201308,0.0,2262339.0
20792,NAM,201309,0.0,2267270.0
20793,NAM,201310,0.0,2272212.0
20794,NAM,201311,0.0,2277165.0
20795,NAM,201312,0.0,2282129.0
20796,NAM,201401,0.0,2287103.0
20797,NAM,201402,0.0,2292089.0
20798,NAM,201403,0.0,2297085.0
20799,NAM,201404,0.0,2302092.0
20800,NAM,201405,0.0,2307110.0
20801,NAM,201406,0.0,2312139.0
20802,NAM,201407,0.0,2317256.0
20803,NAM,201408,0.0,2322385.0
20804,NAM,201409,0.0,2327525.0
20805,NAM,201410,0.0,2332676.0
20806,NAM,201411,0.0,2337839.0
20807,NAM,201412,0.0,2343013.0
20808,NAM,201501,0.0,2348199.0
20809,NAM,201502,0.0,2353396.0
20810,NAM,201503,0.0,2358605.0
20811,NAM,201504,0.0,2363825.0
20812,NAM,201505,0.0,2369057.0
20813,NAM,201506,0.0,2374300.0
20814,NAM,201507,0.0,2379643.0
20815,NAM,201508,0.0,2384998.0
20816,NAM,201509,0.0,2390364.0
20817,NAM,201510,0.0,2395743.0
20818,NAM,201511,0.0,2401134.0
20819,NAM,201512,0.0,2406538.0
20820,NAM,201601,0.0,2411953.0
20821,NAM,201602,0.0,2417381.0
20822,NAM,201603,0.0,2422820.0
20823,NAM,201604,0.0,2428272.0
20824,NAM,201605,0.0,2433736.0
20825,NAM,201606,0.0,2439213.0
20826,NAM,201607,0.0,2444779.0
20827,NAM,201608,0.0,2450358.0
20828,NAM,201609,0.0,2455950.0
20829,NAM,201610,0.0,2461554.0
20830,NAM,201611,0.0,2467172.0
20831,NAM,201612,0.0,2472802.0
20832,NAM,201701,0.0,2478445.0
20833,NAM,201702,0.0,2484100.0
20834,NAM,201703,0.0,2489769.0
20835,NAM,201704,0.0,2495451.0
20836,NAM,201705,0.0,2501145.0
20837,NAM,201706,0.0,2506853.0
20838,NAM,201707,0.0,2512651.0
20839,NAM,201708,0.0,2518463.0
20840,NAM,201709,0.0,2524289.0
20841,NAM,201710,0.0,2530128.0
20842,NAM,201711,0.0,2535980.0
20843,NAM,201712,0.0,2541846.0
20844,NAM,201801,0.0,2547725.0
20845,NAM,201802,0.0,2553618.0
20846,NAM,201803,0.0,2559525.0
20847,NAM,201804,0.0,2565445.0
20848,NAM,201805,0.0,2571379.0
20849,NAM,201806,0.0,2577327.0
20850,NAM,201807,0.0,2583346.0
20851,NAM,201808,0.0,2589380.0
20852,NAM,201809,0.0,2595427.0
20853,NAM,201810,0.0,2601489.0
20854,NAM,201811,0.0,2607565.0
20855,NAM,201812,0.0,2613654.0
20856,NAM,201901,0.0,2619759.0
20857,NAM,201902,0.0,2625877.0
20858,NAM,201903,0.0,2632010.0
20859,NAM,201904,0.0,2638157.0
20860,NAM,201905,0.0,2644318.0
20861,NAM,201906,0.0,2650494.0
20862,NAM,201907,0.0,2656930.0
20863,NAM,201908,0.0,2663381.0
20864,NAM,201909,0.0,2669848.0
20865,NAM,201910,0.0,2676331.0
20866,NAM,201911,0.0,2682829.0
20867,NAM,201912,0.0,2689343.0
20868,NAM,202001,0.0,2695873.0
20869,NAM,202002,0.0,2702419.0
20870,NAM,202003,0.0,2708981.0
20871,NAM,202004,0.0,2715559.0
20872,NAM,202005,0.0,2722152.0
20873,NAM,202006,0.0,2728762.0
20874,NAM,202007,0.0,2735486.0
20875,NAM,202008,0.0,2742226.0
20876,NAM,202009,0.0,2748983.0
20877,NAM,202010,0.0,2755756.0
20878,NAM,202011,0.0,2762546.0
20879,NAM,202012,0.0,2769353.0
20880,NAM,202101,0.0,2776177.0
20881,NAM,202102,0.0,2783017.0
20882,NAM,202103,0.0,2789875.0
20883,NAM,202104,0.0,2796749.0
20884,NAM,202105,0.0,2803640.0
20885,NAM,202106,0.0,2810548.0
20886,NAM,202107,0.0,2817057.0
20887,NAM,202108,0.0,2823582.0
20888,NAM,202109,0.0,2830121.0
20889,NAM,202110,0.0,2836676.0
20890,NAM,202111,0.0,2843245.0
20891,NAM,202112,0.0,2849830.0
20892,NAM,202201,0.0,2856431.0
20893,NAM,202202,0.0,2863046.0
20894,NAM,202203,0.0,2869677.0
20895,NAM,202204,0.0,2876323.0
20896,NAM,202205,0.0,2882985.0
20897,NAM,202206,0.0,2889662.0
20898,NAM,202207,0.0,2895711.0
20899,NAM,202208,0.0,2901773.0
20900,NAM,202209,0.0,2907848.0
20901,NAM,202210,0.0,2913935.0
20902,NAM,202211,0.0,2920035.0
20903,NAM,202212,0.0,2926148.0
20904,NAM,202301,0.0,2932274.0
20905,NAM,202302,0.0,2938412.0
20906,NAM,202303,0.0,2944564.0
20907,NAM,202304,0.0,2950728.0
20908,NAM,202305,0.0,2956905.0
20909,NAM,202306,0.0,2963095.0
20910,NAM,202307,0.0,2969991.0
20911,NAM,202308,0.0,2976903.0
20912,NAM,202309,0.0,2983831.0
20913,NAM,202310,0.0,2990775.0
20914,NAM,202311,0.0,2997734.0
20915,NAM,202312,0.0,3004709.0
20916,NAM,202401,0.0,3011700.0
20917,NAM,202402,0.0,3018707.0
20918,NAM,202403,0.0,3025729.0
20919,NAM,202404,0.0,3032768.0
20920,NAM,202405,0.0,3039822.0
20921,NAM,202406,0.0,3046892.0
20922,NAM,202407,0.0,3053979.0
20923,NAM,202408,0.0,3061076.0
20924,NAM,202409,0.0,3068185.0
20925,NAM,202410,0.0,3075305.0
20926,NAM,202411,0.0,3082436.0
20927,NAM,202412,0.0,3089578.0
20930,NER,201001,0.0,16293942.0
20931,NER,201002,0.0,16344605.0
20932,NER,201003,0.0,16395425.0
20933,NER,201004,0.0,16446403.0
20934,NER,201005,0.0,16497539.0
20935,NER,201006,0.0,16548835.0
20936,NER,201007,0.0,16600235.0
20937,NER,201008,0.0,16651795.0
20938,NER,201009,0.0,16703515.0
20939,NER,201010,0.0,16755395.0
20940,NER,201011,0.0,16807437.0
20941,NER,201012,0.0,16859640.0
20942,NER,201101,0.0,16912006.0
20943,NER,201102,0.0,16964534.0
20944,NER,201103,0.0,17017225.0
20945,NER,201104,0.0,17070080.0
20946,NER,201105,0.0,17123099.0
20947,NER,201106,0.0,17176283.0
20948,NER,201107,0.0,17230377.0
20949,NER,201108,0.0,17284641.0
20950,NER,201109,0.0,17339075.0
20951,NER,201110,0.0,17393682.0
20952,NER,201111,0.0,17448460.0
20953,NER,201112,0.0,17503411.0
20954,NER,201201,0.0,17558535.0
20955,NER,201202,0.0,17613832.0
20956,NER,201203,0.0,17669304.0
20957,NER,201204,0.0,17724950.0
20958,NER,201205,0.0,17780772.0
20959,NER,201206,1.0,17836769.0
20960,NER,201207,0.0,17892721.0
20961,NER,201208,0.0,17948848.0
20962,NER,201209,0.0,18005152.0
20963,NER,201210,0.0,18061632.0
20964,NER,201211,0.0,18118289.0
20965,NER,201212,0.0,18175124.0
20966,NER,201301,0.0,18232138.0
20967,NER,201302,0.0,18289330.0
20968,NER,201303,0.0,18346701.0
20969,NER,201304,0.0,18404253.0
20970,NER,201305,29.0,18461985.0
20971,NER,201306,2.0,18519898.0
20972,NER,201307,0.0,18576923.0
20973,NER,201308,0.0,18634124.0
20974,NER,201309,0.0,18691501.0
20975,NER,201310,0.0,18749054.0
20976,NER,201311,0.0,18806785.0
20977,NER,201312,0.0,18864694.0
20978,NER,201401,0.0,18922781.0
20979,NER,201402,0.0,18981046.0
20980,NER,201403,0.0,19039492.0
20981,NER,201404,0.0,19098117.0
20982,NER,201405,0.0,19156922.0
20983,NER,201406,0.0,19215909.0
20984,NER,201407,0.0,19275192.0
20985,NER,201408,5.0,19334657.0
20986,NER,201409,0.0,19394307.0
20987,NER,201410,0.0,19454140.0
20988,NER,201411,0.0,19514157.0
20989,NER,201412,0.0,19574360.0
20990,NER,201501,6.0,19634749.0
20991,NER,201502,196.0,19695324.0
20992,NER,201503,47.0,19756086.0
20993,NER,201504,76.0,19817035.0
20994,NER,201505,5.0,19878172.0
20995,NER,201506,76.0,19939498.0
20996,NER,201507,30.0,20000644.0
20997,NER,201508,0.0,20061978.0
20998,NER,201509,15.0,20123499.0
20999,NER,201510,32.0,20185209.0
21000,NER,201511,48.0,20247109.0
21001,NER,201512,2.0,20309198.0
21002,NER,201601,6.0,20371478.0
21003,NER,201602,0.0,20433949.0
21004,NER,201603,7.0,20496611.0
21005,NER,201604,5.0,20559465.0
21006,NER,201605,18.0,20622512.0
21007,NER,201606,103.0,20685753.0
21008,NER,201607,88.0,20747213.0
21009,NER,201608,0.0,20808856.0
21010,NER,201609,54.0,20870682.0
21011,NER,201610,0.0,20932691.0
21012,NER,201611,0.0,20994885.0
21013,NER,201612,18.0,21057263.0
21014,NER,201701,46.0,21119827.0
21015,NER,201702,16.0,21182577.0
21016,NER,201703,9.0,21245513.0
21017,NER,201704,57.0,21308636.0
21018,NER,201705,0.0,21371947.0
21019,NER,201706,8.0,21435446.0
21020,NER,201707,35.0,21497177.0
21021,NER,201708,39.0,21559086.0
21022,NER,201709,1.0,21621174.0
21023,NER,201710,44.0,21683440.0
21024,NER,201711,0.0,21745886.0
21025,NER,201712,0.0,21808511.0
21026,NER,201801,34.0,21871317.0
21027,NER,201802,0.0,21934303.0
21028,NER,201803,8.0,21997471.0
21029,NER,201804,50.0,22060821.0
21030,NER,201805,17.0,22124354.0
21031,NER,201806,6.0,22188069.0
21032,NER,201807,17.0,22250404.0
21033,NER,201808,1.0,22312914.0
21034,NER,201809,0.0,22375600.0
21035,NER,201810,0.0,22438462.0
21036,NER,201811,13.0,22501501.0
21037,NER,201812,35.0,22564716.0
21038,NER,201901,21.0,22628109.0
21039,NER,201902,27.0,22691681.0
21040,NER,201903,128.0,22755431.0
21041,NER,201904,13.0,22819360.0
21042,NER,201905,42.0,22883468.0
21043,NER,201906,27.0,22947757.0
21044,NER,201907,21.0,23010946.0
21045,NER,201908,17.0,23074309.0
21046,NER,201909,0.0,23137846.0
21047,NER,201910,36.0,23201558.0
21048,NER,201911,9.0,23265446.0
21049,NER,201912,113.0,23329510.0
21050,NER,202001,276.0,23393750.0
21051,NER,202002,74.0,23458167.0
21052,NER,202003,208.0,23522761.0
21053,NER,202004,89.0,23587533.0
21054,NER,202005,86.0,23652484.0
21055,NER,202006,0.0,23717613.0
21056,NER,202007,11.0,23782020.0
21057,NER,202008,8.0,23846601.0
21058,NER,202009,0.0,23911358.0
21059,NER,202010,0.0,23976290.0
21060,NER,202011,1.0,24041399.0
21061,NER,202012,67.0,24106685.0
21062,NER,202101,138.0,24172148.0
21063,NER,202102,31.0,24237789.0
21064,NER,202103,275.0,24303608.0
21065,NER,202104,27.0,24369606.0
21066,NER,202105,63.0,24435783.0
21067,NER,202106,54.0,24502140.0
21068,NER,202107,98.0,24568625.0
21069,NER,202108,132.0,24635290.0
21070,NER,202109,12.0,24702136.0
21071,NER,202110,34.0,24769164.0
21072,NER,202111,150.0,24836373.0
21073,NER,202112,116.0,24903765.0
21074,NER,202201,19.0,24971340.0
21075,NER,202202,24.0,25039098.0
21076,NER,202203,106.0,25107039.0
21077,NER,202204,74.0,25175166.0
21078,NER,202205,123.0,25243477.0
21079,NER,202206,49.0,25311973.0
21080,NER,202207,64.0,25381569.0
21081,NER,202208,58.0,25451356.0
21082,NER,202209,31.0,25521335.0
21083,NER,202210,24.0,25591506.0
21084,NER,202211,31.0,25661870.0
21085,NER,202212,61.0,25732428.0
21086,NER,202301,26.0,25803180.0
21087,NER,202302,48.0,25874126.0
21088,NER,202303,61.0,25945267.0
21089,NER,202304,17.0,26016604.0
21090,NER,202305,15.0,26088137.0
21091,NER,202306,28.0,26159867.0
21092,NER,202307,16.0,26231762.0
21093,NER,202308,116.0,26303829.0
21094,NER,202309,43.0,26376067.0
21095,NER,202310,86.0,26448477.0
21096,NER,202311,65.0,26521057.0
21097,NER,202312,13.0,26593808.0
21098,NER,202401,163.0,26666730.0
21099,NER,202402,44.0,26739822.0
21100,NER,202403,73.0,26813084.0
21101,NER,202404,79.0,26886517.0
21102,NER,202405,132.0,26960120.0
21103,NER,202406,156.0,27033892.0
21104,NER,202407,153.0,27107834.0
21105,NER,202408,56.0,27181970.0
21106,NER,202409,108.0,27256301.0
21107,NER,202410,10.0,27330827.0
21108,NER,202411,22.0,27405547.0
21109,NER,202412,312.0,27480463.0
21112,NGA,201001,551.0,164713345.0
21113,NGA,201002,16.0,165097457.0
21114,NGA,201003,196.0,165482466.0
21115,NGA,201004,21.0,165868372.0
21116,NGA,201005,16.0,166255178.0
21117,NGA,201006,5.0,166642886.0
21118,NGA,201007,9.0,167032561.0
21119,NGA,201008,9.0,167423147.0
21120,NGA,201009,11.0,167814647.0
21121,NGA,201010,47.0,168207062.0
21122,NGA,201011,1.0,168600395.0
21123,NGA,201012,98.0,168994647.0
21124,NGA,201101,143.0,169389822.0
21125,NGA,201102,76.0,169785920.0
21126,NGA,201103,30.0,170182945.0
21127,NGA,201104,817.0,170580898.0
21128,NGA,201105,112.0,170979782.0
21129,NGA,201106,82.0,171379598.0
21130,NGA,201107,62.0,171776262.0
21131,NGA,201108,79.0,172173843.0
21132,NGA,201109,38.0,172572345.0
21133,NGA,201110,18.0,172971769.0
21134,NGA,201111,205.0,173372118.0
21135,NGA,201112,168.0,173773393.0
21136,NGA,201201,325.0,174175598.0
21137,NGA,201202,347.0,174578733.0
21138,NGA,201203,153.0,174982801.0
21139,NGA,201204,161.0,175387804.0
21140,NGA,201205,105.0,175793745.0
21141,NGA,201206,275.0,176200625.0
21142,NGA,201207,107.0,176599685.0
21143,NGA,201208,97.0,176999648.0
21144,NGA,201209,122.0,177400517.0
21145,NGA,201210,128.0,177802294.0
21146,NGA,201211,135.0,178204981.0
21147,NGA,201212,61.0,178608580.0
21148,NGA,201301,103.0,179013094.0
21149,NGA,201302,117.0,179418523.0
21150,NGA,201303,151.0,179824870.0
21151,NGA,201304,389.0,180232138.0
21152,NGA,201305,268.0,180640328.0
21153,NGA,201306,174.0,181049443.0
21154,NGA,201307,267.0,181448525.0
21155,NGA,201308,259.0,181848487.0
21156,NGA,201309,761.0,182249330.0
21157,NGA,201310,377.0,182651057.0
21158,NGA,201311,251.0,183053669.0
21159,NGA,201312,274.0,183457169.0
21160,NGA,201401,290.0,183861558.0
21161,NGA,201402,539.0,184266839.0
21162,NGA,201403,1305.0,184673013.0
21163,NGA,201404,582.0,185080082.0
21164,NGA,201405,1383.0,185488049.0
21165,NGA,201406,862.0,185896915.0
21166,NGA,201407,624.0,186290219.0
21167,NGA,201408,1207.0,186684356.0
21168,NGA,201409,926.0,187079327.0
21169,NGA,201410,939.0,187475133.0
21170,NGA,201411,750.0,187871776.0
21171,NGA,201412,939.0,188269259.0
21172,NGA,201501,964.0,188667583.0
21173,NGA,201502,2075.0,189066749.0
21174,NGA,201503,1213.0,189466760.0
21175,NGA,201504,547.0,189867617.0
21176,NGA,201505,872.0,190269323.0
21177,NGA,201506,406.0,190671878.0
21178,NGA,201507,812.0,191065040.0
21179,NGA,201508,468.0,191459013.0
21180,NGA,201509,434.0,191853798.0
21181,NGA,201510,474.0,192249398.0
21182,NGA,201511,484.0,192645813.0
21183,NGA,201512,367.0,193043045.0
21184,NGA,201601,410.0,193441097.0
21185,NGA,201602,711.0,193839969.0
21186,NGA,201603,533.0,194239664.0
21187,NGA,201604,284.0,194640183.0
21188,NGA,201605,361.0,195041528.0
21189,NGA,201606,350.0,195443700.0
21190,NGA,201607,176.0,195840153.0
21191,NGA,201608,426.0,196237411.0
21192,NGA,201609,207.0,196635475.0
21193,NGA,201610,131.0,197034346.0
21194,NGA,201611,190.0,197434026.0
21195,NGA,201612,160.0,197834516.0
21196,NGA,201701,376.0,198235820.0
21197,NGA,201702,371.0,198637937.0
21198,NGA,201703,172.0,199040870.0
21199,NGA,201704,271.0,199444620.0
21200,NGA,201705,151.0,199849189.0
21201,NGA,201706,630.0,200254579.0
21202,NGA,201707,269.0,200640804.0
21203,NGA,201708,293.0,201027773.0
21204,NGA,201709,364.0,201415489.0
21205,NGA,201710,181.0,201803953.0
21206,NGA,201711,272.0,202193165.0
21207,NGA,201712,235.0,202583129.0
21208,NGA,201801,376.0,202973844.0
21209,NGA,201802,184.0,203365314.0
21210,NGA,201803,168.0,203757538.0
21211,NGA,201804,428.0,204150518.0
21212,NGA,201805,244.0,204544257.0
21213,NGA,201806,411.0,204938755.0
21214,NGA,201807,324.0,205313863.0
21215,NGA,201808,194.0,205689657.0
21216,NGA,201809,227.0,206066140.0
21217,NGA,201810,326.0,206443311.0
21218,NGA,201811,193.0,206821173.0
21219,NGA,201812,152.0,207199726.0
21220,NGA,201901,225.0,207578972.0
21221,NGA,201902,343.0,207958913.0
21222,NGA,201903,228.0,208339548.0
21223,NGA,201904,254.0,208720881.0
21224,NGA,201905,194.0,209102911.0
21225,NGA,201906,259.0,209485641.0
21226,NGA,201907,156.0,209857860.0
21227,NGA,201908,279.0,210230741.0
21228,NGA,201909,180.0,210604284.0
21229,NGA,201910,102.0,210978491.0
21230,NGA,201911,97.0,211353362.0
